251747,"2015/09/17 17:27:22",26.21,36.03,33.60," 376041.55"
251748,"2015/09/17 17:27:22",26.21,36.03,33.60," 376041.65"
251749,"2015/09/17 17:27:22",26.21,36.24,33.60," 376041.75"
251750,"2015/09/17 17:27:22",26.21,36.24,33.60," 376041.85"
251751,"2015/09/17 17:27:22",26.21,35.97,33.60," 376041.95"
251752,"2015/09/17 17:27:22",26.21,35.97,33.60," 376041.99"
251753,"2015/09/17 17:27:22",26.21,35.84,33.60," 376041.99"
251754,"2015/09/17 17:27:22",26.21,35.84,33.60," 376041.99"
251755,"2015/09/17 17:27:22",26.21,35.47,33.60," 376041.99"
251756,"2015/09/17 17:27:23",26.21,35.47,33.60," 376041.99"
251757,"2015/09/17 17:27:23",26.21,35.95,33.60," 376041.99"
251758,"2015/09/17 17:27:23",26.21,35.95,33.60," 376041.99"
251759,"2015/09/17 17:27:23",26.21,35.68,33.60," 376041.99"
251760,"2015/09/17 17:27:23",26.21,35.68,33.60," 376041.99"
251761,"2015/09/17 17:27:23",26.21,35.96,33.60," 376042.00"
251762,"2015/09/17 17:27:23",26.21,35.96,33.60," 376042.10"
251763,"2015/09/17 17:27:23",26.21,35.35,33.60," 376042.30"
251764,"2015/09/17 17:27:23",26.21,35.70,33.60," 376042.40"
251765,"2015/09/17 17:27:24",26.21,35.70,33.60," 376042.50"
251766,"2015/09/17 17:27:24",26.21,35.70,33.60," 376042.60"
251767,"2015/09/17 17:27:24",26.21,35.70,33.60," 376042.70"
251768,"2015/09/17 17:27:24",26.21,35.53,33.60," 376042.80"
251769,"2015/09/17 17:27:24",26.21,35.53,33.60," 376042.90"
251770,"2015/09/17 17:27:24",26.21,35.69,33.60," 376043.00"
251771,"2015/09/17 17:27:24",26.21,35.69,33.60," 376043.15"
251772,"2015/09/17 17:27:24",26.21,35.82,33.60," 376043.25"
251773,"2015/09/17 17:27:24",26.21,35.82,33.60," 376043.35"
251774,"2015/09/17 17:27:25",26.21,35.81,33.50," 376043.55"
251775,"2015/09/17 17:27:25",26.21,35.81,33.50," 376043.65"
251776,"2015/09/17 17:27:25",26.21,35.52,33.50," 376043.75"
251777,"2015/09/17 17:27:25",26.21,35.52,33.50," 376043.85"
251778,"2015/09/17 17:27:25",26.21,35.86,33.50," 376043.95"
251779,"2015/09/17 17:27:25",26.21,35.86,33.50," 376044.10"
